# Model:             M2C
# Version:            COMSOL 5.5.0.359
# Date:               Apr 11 2020, 01:30
# Table:            
# Time (adim)                                     Temperature (K) - Center                          Temperature (K) - Bottom                          Rayleigh number
0.5847187500000001                                0.6263925004375079                                0.6450786323788713                                13.512057988337542
0.5891484375                                      0.6257467612872021                                0.64431338082855                                  13.106305898322207
0.5935781250000001                                0.6251065921427137                                0.643554228507749                                 12.71454138408802
0.5980078125                                      0.6244736888437186                                0.6428038223194728                                12.337549528673536
0.6024375000000001                                0.6238480513902169                                0.6420621622637237                                11.974734388241048
0.6068671875                                      0.6232296797822086                                0.6413292483405006                                11.625525796297765
0.6112968750000001                                0.6226185740196937                                0.6406050805498031                                11.289378215862927
0.6157265625                                      0.6220147341026723                                0.6398896588916335                                10.965769643969518
0.6201562500000001                                0.6214181600311444                                0.6391829833659879                                10.654200566104079
0.6245859375                                      0.6208288518051097                                0.6384850539728713                                10.35419295831133
0.6290156250000001                                0.6202451679309839                                0.6377935185379179                                10.064320435749243
0.6334453125                                      0.6196670083950666                                0.6371082337467401                                9.784158853779386
0.6378750000000001                                0.6190954948494671                                0.6364308068680781                                9.513989891805661
0.6423046875                                      0.6185306272941848                                0.6357612379019291                                9.253432718800788
0.6467343750000001                                0.6179724057292204                                0.6350995268482945                                9.002122171709834
0.6511640625                                      0.6174208301545732                                0.6344456737071744                                8.759708091093344
0.6555937500000001                                0.6168759005702436                                0.6337996784785714                                8.525854685737775
0.6600234375                                      0.6163376169762316                                0.6331615411624827                                8.300239924963433
0.6644531250000001                                0.6158059793725372                                0.6325312617589063                                8.082554957427766
0.6688828125                                      0.6152787772137627                                0.6319058789262743                                7.8715169394745725
0.6733125000000001                                0.6147570866526184                                0.6312868343249831                                7.66737823521774
0.6777421875                                      0.614241452698248                                 0.630674858072691                                 7.470129834856521
0.6821718750000001                                0.6137318753506511                                0.6300699501694024                                7.279523884489075
0.6866015625                                      0.6132283546098276                                0.6294721106151147                                7.09532222467026
0.6910312500000001                                0.6127308904757776                                0.6288813394098258                                6.917295999445801
0.6954609375                                      0.612239482948501                                 0.6282976365535373                                6.7452252816697005
0.6998906250000001                                0.6117541320279978                                0.6277210020462526                                6.578898713929259
0.7043203125                                      0.6112748307928757                                0.627151427253759                                 6.4181107463048495
0.7087500000000001                                0.6107970551382382                                0.6265832685051865                                6.26111915862259
0.7131796875                                      0.6103244086356665                                0.626021021136615                                 6.109040222480666
0.7176093750000001                                0.609856891285161                                 0.6254646851480438                                5.9617099361420935
0.7220390625                                      0.6093945030867214                                0.6249142605394733                                5.8189702383913335
0.7264687500000001                                0.6089372440403475                                0.6243697473109037                                5.680668786529338
0.7308984375                                      0.6084851141460397                                0.6238311454623335                                5.546658742930921
0.7353281250000001                                0.6080381134037978                                0.6232984549937642                                5.416798569836315
0.7397578125000001                                0.6075962418136216                                0.622771675905195                                 5.290951832051449
0.7441875000000001                                0.6071594993755116                                0.6222508081966295                                5.168987007257221
0.7486171875000001                                0.6067278860894674                                0.6217358518680608                                5.0507773036267904
0.7530468750000001                                0.6063014019554889                                0.6212268069194941                                4.936200484471619
0.7574765625000001                                0.6058800469735766                                0.6207236733509288                                4.825138699637834
0.7619062500000001                                0.6054638211437302                                0.6202264511623639                                4.717478323399941
0.7663359375000001                                0.6050527244659496                                0.6197351403537996                                4.6131097985900595
0.7707656250000001                                0.6046467569402352                                0.6192497409252343                                4.511927486729298
0.7751953125000001                                0.6042459185665863                                0.6187702528766716                                4.413829523924947
0.7796250000000001                                0.6038502093450036                                0.6182966762081098                                4.318717682308904
0.7840546875000001                                0.6034572375507317                                0.6178261914278261                                4.2259445569928005
0.7884843750000001                                0.6030658750506666                                0.6173574686328136                                4.135192739061258
0.7929140625000001                                0.6026790334705812                                0.616893940201628                                 4.047064967603817
0.7973437500000001                                0.6022967128104755                                0.6164356061342713                                3.961481459024732
0.8017734375000001                                0.60191891307035                                  0.6159824664307388                                3.8783651228675646
0.8062031250000001                                0.6015456342502039                                0.615534521091037                                 3.7976414683392816
0.8106328125000001                                0.6011768763500376                                0.615091770115161                                 3.7192385142257742
0.8150625000000001                                0.6008126393698512                                0.6146542135031123                                3.643086702079942
0.8194921875000001                                0.6004529233096447                                0.6142218512548906                                3.5691188125579574
